bin_pair,shot_prob,xg_given_shot,global_xg_fallback
211,0.0,0.13047950294256966,0.13047950294256966
213,0.0,0.13047950294256966,0.13047950294256966
214,0.0,0.13047950294256966,0.13047950294256966
216,0.0,0.13047950294256966,0.13047950294256966
217,0.0,0.13047950294256966,0.13047950294256966
218,0.0,0.13047950294256966,0.13047950294256966
219,0.0,0.13047950294256966,0.13047950294256966
220,0.0,0.13047950294256966,0.13047950294256966
222,0.0,0.13047950294256966,0.13047950294256966
223,0.0,0.13047950294256966,0.13047950294256966
224,0.0,0.13047950294256966,0.13047950294256966
225,0.0,0.13047950294256966,0.13047950294256966
226,0.0,0.13047950294256966,0.13047950294256966
228,0.0,0.13047950294256966,0.13047950294256966
232,0.0,0.13047950294256966,0.13047950294256966
233,0.0,0.13047950294256966,0.13047950294256966
234,0.0,0.13047950294256966,0.13047950294256966
235,0.0,0.13047950294256966,0.13047950294256966
240,0.0,0.13047950294256966,0.13047950294256966
288,0.0,0.13047950294256966,0.13047950294256966
289,0.0,0.13047950294256966,0.13047950294256966
290,0.0,0.13047950294256966,0.13047950294256966
291,0.0,0.13047950294256966,0.13047950294256966
292,0.0,0.13047950294256966,0.13047950294256966
293,0.0,0.13047950294256966,0.13047950294256966
294,0.0,0.13047950294256966,0.13047950294256966
296,0.0,0.13047950294256966,0.13047950294256966
297,0.0,0.13047950294256966,0.13047950294256966
298,0.0,0.13047950294256966,0.13047950294256966
299,0.0,0.13047950294256966,0.13047950294256966
300,0.0,0.13047950294256966,0.13047950294256966
301,0.0,0.13047950294256966,0.13047950294256966
302,0.0,0.13047950294256966,0.13047950294256966
303,0.0,0.13047950294256966,0.13047950294256966
304,0.0,0.13047950294256966,0.13047950294256966
305,0.0,0.13047950294256966,0.13047950294256966
306,0.0,0.13047950294256966,0.13047950294256966
307,0.0,0.13047950294256966,0.13047950294256966
308,0.0,0.13047950294256966,0.13047950294256966
309,0.0,0.13047950294256966,0.13047950294256966
310,0.0,0.13047950294256966,0.13047950294256966
311,0.0,0.13047950294256966,0.13047950294256966
312,0.0,0.13047950294256966,0.13047950294256966
313,0.0,0.13047950294256966,0.13047950294256966
314,0.0,0.13047950294256966,0.13047950294256966
315,0.0,0.13047950294256966,0.13047950294256966
316,0.0,0.13047950294256966,0.13047950294256966
317,0.0,0.13047950294256966,0.13047950294256966
318,0.0,0.13047950294256966,0.13047950294256966
319,0.0,0.13047950294256966,0.13047950294256966
320,0.0,0.13047950294256966,0.13047950294256966
321,0.0,0.13047950294256966,0.13047950294256966
322,0.0,0.13047950294256966,0.13047950294256966
323,0.0,0.13047950294256966,0.13047950294256966
324,0.0,0.13047950294256966,0.13047950294256966
326,0.0,0.13047950294256966,0.13047950294256966
327,0.0,0.13047950294256966,0.13047950294256966
328,0.0,0.13047950294256966,0.13047950294256966
329,0.0,0.13047950294256966,0.13047950294256966
330,0.0,0.13047950294256966,0.13047950294256966
331,0.0,0.13047950294256966,0.13047950294256966
332,0.0,0.13047950294256966,0.13047950294256966
333,0.0,0.13047950294256966,0.13047950294256966
334,0.0,0.13047950294256966,0.13047950294256966
335,0.0,0.13047950294256966,0.13047950294256966
336,0.0,0.13047950294256966,0.13047950294256966
337,0.0,0.13047950294256966,0.13047950294256966
338,0.0,0.13047950294256966,0.13047950294256966
339,0.0,0.13047950294256966,0.13047950294256966
340,0.0,0.13047950294256966,0.13047950294256966
341,0.0,0.13047950294256966,0.13047950294256966
342,0.0,0.13047950294256966,0.13047950294256966
344,0.0,0.13047950294256966,0.13047950294256966
345,0.0,0.13047950294256966,0.13047950294256966
346,0.0,0.13047950294256966,0.13047950294256966
347,0.0,0.13047950294256966,0.13047950294256966
348,0.0,0.13047950294256966,0.13047950294256966
349,0.0,0.13047950294256966,0.13047950294256966
350,0.0,0.13047950294256966,0.13047950294256966
351,0.0,0.13047950294256966,0.13047950294256966
356,0.0,0.13047950294256966,0.13047950294256966
361,0.0,0.13047950294256966,0.13047950294256966
369,0.0,0.13047950294256966,0.13047950294256966
371,0.0,0.13047950294256966,0.13047950294256966
385,0.0,0.13047950294256966,0.13047950294256966
386,0.0,0.13047950294256966,0.13047950294256966
387,0.0,0.13047950294256966,0.13047950294256966
388,0.02577319587628866,0.7639809248571429,0.13047950294256966
389,0.0,0.13047950294256966,0.13047950294256966
390,0.0,0.13047950294256966,0.13047950294256966
391,0.0,0.13047950294256966,0.13047950294256966
392,0.0,0.13047950294256966,0.13047950294256966
393,0.0,0.13047950294256966,0.13047950294256966
394,0.038461538461538464,0.08416592,0.13047950294256966
395,0.0,0.13047950294256966,0.13047950294256966
396,0.0,0.13047950294256966,0.13047950294256966
397,0.0,0.13047950294256966,0.13047950294256966
398,0.0,0.13047950294256966,0.13047950294256966
399,0.0,0.13047950294256966,0.13047950294256966
400,0.0,0.13047950294256966,0.13047950294256966
401,0.0,0.13047950294256966,0.13047950294256966
402,0.0,0.13047950294256966,0.13047950294256966
403,0.0,0.13047950294256966,0.13047950294256966
404,0.0,0.13047950294256966,0.13047950294256966
405,0.0,0.13047950294256966,0.13047950294256966
406,0.0,0.13047950294256966,0.13047950294256966
407,0.0,0.13047950294256966,0.13047950294256966
408,0.0,0.13047950294256966,0.13047950294256966
409,0.0,0.13047950294256966,0.13047950294256966
410,0.0,0.13047950294256966,0.13047950294256966
411,0.0,0.13047950294256966,0.13047950294256966
412,0.0,0.13047950294256966,0.13047950294256966
413,0.0,0.13047950294256966,0.13047950294256966
414,0.0,0.13047950294256966,0.13047950294256966
415,0.0,0.13047950294256966,0.13047950294256966
416,0.0,0.13047950294256966,0.13047950294256966
417,0.0,0.13047950294256966,0.13047950294256966
418,0.0,0.13047950294256966,0.13047950294256966
419,0.0,0.13047950294256966,0.13047950294256966
421,0.0,0.13047950294256966,0.13047950294256966
422,0.0,0.13047950294256966,0.13047950294256966
423,0.0,0.13047950294256966,0.13047950294256966
424,0.0,0.13047950294256966,0.13047950294256966
425,0.0,0.13047950294256966,0.13047950294256966
426,0.0,0.13047950294256966,0.13047950294256966
427,0.0,0.13047950294256966,0.13047950294256966
428,0.0,0.13047950294256966,0.13047950294256966
429,0.0,0.13047950294256966,0.13047950294256966
430,0.0,0.13047950294256966,0.13047950294256966
431,0.0,0.13047950294256966,0.13047950294256966
432,0.0,0.13047950294256966,0.13047950294256966
433,0.0,0.13047950294256966,0.13047950294256966
434,0.0,0.13047950294256966,0.13047950294256966
435,0.0,0.13047950294256966,0.13047950294256966
436,0.0,0.13047950294256966,0.13047950294256966
437,0.0,0.13047950294256966,0.13047950294256966
438,0.0,0.13047950294256966,0.13047950294256966
439,0.0,0.13047950294256966,0.13047950294256966
440,0.0,0.13047950294256966,0.13047950294256966
441,0.0,0.13047950294256966,0.13047950294256966
442,0.0,0.13047950294256966,0.13047950294256966
443,0.0,0.13047950294256966,0.13047950294256966
444,0.0,0.13047950294256966,0.13047950294256966
445,0.0,0.13047950294256966,0.13047950294256966
446,0.0,0.13047950294256966,0.13047950294256966
447,0.0,0.13047950294256966,0.13047950294256966
451,0.0,0.13047950294256966,0.13047950294256966
454,0.0,0.13047950294256966,0.13047950294256966
455,0.0,0.13047950294256966,0.13047950294256966
459,0.0,0.13047950294256966,0.13047950294256966
461,0.0,0.13047950294256966,0.13047950294256966
467,0.0,0.13047950294256966,0.13047950294256966
472,0.0,0.13047950294256966,0.13047950294256966
474,0.0,0.13047950294256966,0.13047950294256966
482,0.0,0.13047950294256966,0.13047950294256966
483,0.0,0.13047950294256966,0.13047950294256966
484,0.06666666666666667,0.08416592,0.13047950294256966
485,0.004901960784313725,0.064246584,0.13047950294256966
486,0.0,0.13047950294256966,0.13047950294256966
487,0.0,0.13047950294256966,0.13047950294256966
490,0.0,0.13047950294256966,0.13047950294256966
491,0.0,0.13047950294256966,0.13047950294256966
492,0.0,0.13047950294256966,0.13047950294256966
493,0.0,0.13047950294256966,0.13047950294256966
494,0.0,0.13047950294256966,0.13047950294256966
495,0.0,0.13047950294256966,0.13047950294256966
497,0.0,0.13047950294256966,0.13047950294256966
498,0.0,0.13047950294256966,0.13047950294256966
499,0.0,0.13047950294256966,0.13047950294256966
501,0.14285714285714285,0.044327248,0.13047950294256966
502,0.0,0.13047950294256966,0.13047950294256966
503,0.0,0.13047950294256966,0.13047950294256966
507,0.0,0.13047950294256966,0.13047950294256966
508,0.0,0.13047950294256966,0.13047950294256966
509,0.0,0.13047950294256966,0.13047950294256966
510,0.0,0.13047950294256966,0.13047950294256966
511,0.0,0.13047950294256966,0.13047950294256966
516,0.0,0.13047950294256966,0.13047950294256966
517,0.0,0.13047950294256966,0.13047950294256966
518,0.0,0.13047950294256966,0.13047950294256966
519,0.0,0.13047950294256966,0.13047950294256966
525,0.0,0.13047950294256966,0.13047950294256966
526,0.0,0.13047950294256966,0.13047950294256966
527,0.0,0.13047950294256966,0.13047950294256966
534,0.0,0.13047950294256966,0.13047950294256966
543,0.0,0.13047950294256966,0.13047950294256966
551,0.0,0.13047950294256966,0.13047950294256966
579,0.0,0.13047950294256966,0.13047950294256966
580,0.0,0.13047950294256966,0.13047950294256966
581,0.0,0.13047950294256966,0.13047950294256966
582,0.0078125,0.074892886,0.13047950294256966
583,0.0,0.13047950294256966,0.13047950294256966
589,0.0,0.13047950294256966,0.13047950294256966
590,0.0,0.13047950294256966,0.13047950294256966
591,0.05263157894736842,0.074892886,0.13047950294256966
597,0.0,0.13047950294256966,0.13047950294256966
598,0.0,0.13047950294256966,0.13047950294256966
599,0.0,0.13047950294256966,0.13047950294256966
602,0.0,0.13047950294256966,0.13047950294256966
605,0.0,0.13047950294256966,0.13047950294256966
607,0.0,0.13047950294256966,0.13047950294256966
613,0.0,0.13047950294256966,0.13047950294256966
614,0.0,0.13047950294256966,0.13047950294256966
615,0.0,0.13047950294256966,0.13047950294256966
622,0.0,0.13047950294256966,0.13047950294256966
623,0.0,0.13047950294256966,0.13047950294256966
631,0.0,0.13047950294256966,0.13047950294256966
634,0.0,0.13047950294256966,0.13047950294256966
677,0.0,0.13047950294256966,0.13047950294256966
678,0.0,0.13047950294256966,0.13047950294256966
679,0.0,0.13047950294256966,0.13047950294256966
685,0.0,0.13047950294256966,0.13047950294256966
687,0.0,0.13047950294256966,0.13047950294256966
693,0.0,0.13047950294256966,0.13047950294256966
694,0.0,0.13047950294256966,0.13047950294256966
695,0.0,0.13047950294256966,0.13047950294256966
702,0.0,0.13047950294256966,0.13047950294256966
703,0.0,0.13047950294256966,0.13047950294256966
710,0.0,0.13047950294256966,0.13047950294256966
711,0.0,0.13047950294256966,0.13047950294256966
718,0.0,0.13047950294256966,0.13047950294256966
719,0.0,0.13047950294256966,0.13047950294256966
726,0.0,0.13047950294256966,0.13047950294256966
734,0.0,0.13047950294256966,0.13047950294256966
768,0.0,0.13047950294256966,0.13047950294256966
769,0.0,0.13047950294256966,0.13047950294256966
770,0.0,0.13047950294256966,0.13047950294256966
771,0.0,0.13047950294256966,0.13047950294256966
776,0.0,0.13047950294256966,0.13047950294256966
777,0.0,0.13047950294256966,0.13047950294256966
778,0.0,0.13047950294256966,0.13047950294256966
779,0.0,0.13047950294256966,0.13047950294256966
784,0.0,0.13047950294256966,0.13047950294256966
785,0.0,0.13047950294256966,0.13047950294256966
786,0.0,0.13047950294256966,0.13047950294256966
792,0.0,0.13047950294256966,0.13047950294256966
793,0.0,0.13047950294256966,0.13047950294256966
794,0.0,0.13047950294256966,0.13047950294256966
800,0.0,0.13047950294256966,0.13047950294256966
801,0.0,0.13047950294256966,0.13047950294256966
803,0.0,0.13047950294256966,0.13047950294256966
808,0.0,0.13047950294256966,0.13047950294256966
809,0.0,0.13047950294256966,0.13047950294256966
810,0.0,0.13047950294256966,0.13047950294256966
816,0.0,0.13047950294256966,0.13047950294256966
818,0.0,0.13047950294256966,0.13047950294256966
824,0.0,0.13047950294256966,0.13047950294256966
825,0.0,0.13047950294256966,0.13047950294256966
832,0.0,0.13047950294256966,0.13047950294256966
834,0.0,0.13047950294256966,0.13047950294256966
840,0.0,0.13047950294256966,0.13047950294256966
843,0.0,0.13047950294256966,0.13047950294256966
864,0.0,0.13047950294256966,0.13047950294256966
865,0.0,0.13047950294256966,0.13047950294256966
866,0.0,0.13047950294256966,0.13047950294256966
867,0.0,0.13047950294256966,0.13047950294256966
872,0.0,0.13047950294256966,0.13047950294256966
873,0.0,0.13047950294256966,0.13047950294256966
874,0.0,0.13047950294256966,0.13047950294256966
875,0.0,0.13047950294256966,0.13047950294256966
876,0.0,0.13047950294256966,0.13047950294256966
880,0.0,0.13047950294256966,0.13047950294256966
881,0.0,0.13047950294256966,0.13047950294256966
882,0.0,0.13047950294256966,0.13047950294256966
883,0.0,0.13047950294256966,0.13047950294256966
885,0.0,0.13047950294256966,0.13047950294256966
888,0.0,0.13047950294256966,0.13047950294256966
889,0.0,0.13047950294256966,0.13047950294256966
890,0.0,0.13047950294256966,0.13047950294256966
891,0.0,0.13047950294256966,0.13047950294256966
896,0.0,0.13047950294256966,0.13047950294256966
897,0.0,0.13047950294256966,0.13047950294256966
898,0.0,0.13047950294256966,0.13047950294256966
899,0.0,0.13047950294256966,0.13047950294256966
901,0.0,0.13047950294256966,0.13047950294256966
902,0.0,0.13047950294256966,0.13047950294256966
904,0.0,0.13047950294256966,0.13047950294256966
905,0.0,0.13047950294256966,0.13047950294256966
906,0.0,0.13047950294256966,0.13047950294256966
912,0.0,0.13047950294256966,0.13047950294256966
913,0.0,0.13047950294256966,0.13047950294256966
914,0.0,0.13047950294256966,0.13047950294256966
961,0.0,0.13047950294256966,0.13047950294256966
962,0.0,0.13047950294256966,0.13047950294256966
963,0.0,0.13047950294256966,0.13047950294256966
964,0.0,0.13047950294256966,0.13047950294256966
968,0.0,0.13047950294256966,0.13047950294256966
969,0.0,0.13047950294256966,0.13047950294256966
970,0.00487012987012987,0.079215307,0.13047950294256966
971,0.03571428571428571,0.045431316,0.13047950294256966
972,0.0,0.13047950294256966,0.13047950294256966
973,0.0,0.13047950294256966,0.13047950294256966
976,0.0,0.13047950294256966,0.13047950294256966
977,0.0,0.13047950294256966,0.13047950294256966
978,0.0196078431372549,0.108048685,0.13047950294256966
979,0.0,0.13047950294256966,0.13047950294256966
980,0.0,0.13047950294256966,0.13047950294256966
981,0.0,0.13047950294256966,0.13047950294256966
982,0.0,0.13047950294256966,0.13047950294256966
984,0.0,0.13047950294256966,0.13047950294256966
985,0.0,0.13047950294256966,0.13047950294256966
986,0.0,0.13047950294256966,0.13047950294256966
987,0.0,0.13047950294256966,0.13047950294256966
989,0.0,0.13047950294256966,0.13047950294256966
990,0.0,0.13047950294256966,0.13047950294256966
991,0.0,0.13047950294256966,0.13047950294256966
992,0.0,0.13047950294256966,0.13047950294256966
993,0.0,0.13047950294256966,0.13047950294256966
994,0.0,0.13047950294256966,0.13047950294256966
995,0.0,0.13047950294256966,0.13047950294256966
1000,0.0,0.13047950294256966,0.13047950294256966
1001,0.5,0.08416592,0.13047950294256966
1002,0.0,0.13047950294256966,0.13047950294256966
1003,0.0,0.13047950294256966,0.13047950294256966
1005,0.0,0.13047950294256966,0.13047950294256966
1008,0.0,0.13047950294256966,0.13047950294256966
1009,0.0,0.13047950294256966,0.13047950294256966
1010,0.0,0.13047950294256966,0.13047950294256966
1011,0.0,0.13047950294256966,0.13047950294256966
1012,0.0,0.13047950294256966,0.13047950294256966
1016,0.0,0.13047950294256966,0.13047950294256966
1017,0.0,0.13047950294256966,0.13047950294256966
1018,0.0,0.13047950294256966,0.13047950294256966
1019,0.0,0.13047950294256966,0.13047950294256966
1023,0.0,0.13047950294256966,0.13047950294256966
1024,0.0,0.13047950294256966,0.13047950294256966
1034,0.0,0.13047950294256966,0.13047950294256966
1056,0.0,0.13047950294256966,0.13047950294256966
1057,0.0,0.13047950294256966,0.13047950294256966
1058,0.0,0.13047950294256966,0.13047950294256966
1059,0.0,0.13047950294256966,0.13047950294256966
1060,0.0,0.13047950294256966,0.13047950294256966
1061,0.0,0.13047950294256966,0.13047950294256966
1062,0.0,0.13047950294256966,0.13047950294256966
1064,0.0,0.13047950294256966,0.13047950294256966
1065,0.0,0.13047950294256966,0.13047950294256966
1066,0.0,0.13047950294256966,0.13047950294256966
1067,0.002506265664160401,0.29619226,0.13047950294256966
1068,0.0,0.13047950294256966,0.13047950294256966
1069,0.05,0.108048685,0.13047950294256966
1070,0.0,0.13047950294256966,0.13047950294256966
1072,0.0,0.13047950294256966,0.13047950294256966
1073,0.0,0.13047950294256966,0.13047950294256966
1074,0.0,0.13047950294256966,0.13047950294256966
1075,0.0,0.13047950294256966,0.13047950294256966
1076,0.10526315789473684,0.170811788,0.13047950294256966
1077,0.0,0.13047950294256966,0.13047950294256966
1078,0.0,0.13047950294256966,0.13047950294256966
1079,0.0,0.13047950294256966,0.13047950294256966
1080,0.0,0.13047950294256966,0.13047950294256966
1081,0.0,0.13047950294256966,0.13047950294256966
1082,0.0,0.13047950294256966,0.13047950294256966
1083,0.0,0.13047950294256966,0.13047950294256966
1084,0.0,0.13047950294256966,0.13047950294256966
1085,0.0,0.13047950294256966,0.13047950294256966
1086,0.0,0.13047950294256966,0.13047950294256966
1087,0.0,0.13047950294256966,0.13047950294256966
1088,0.0,0.13047950294256966,0.13047950294256966
1089,0.0,0.13047950294256966,0.13047950294256966
1090,0.0,0.13047950294256966,0.13047950294256966
1091,0.0,0.13047950294256966,0.13047950294256966
1093,0.0,0.13047950294256966,0.13047950294256966
1094,0.0,0.13047950294256966,0.13047950294256966
1095,0.0,0.13047950294256966,0.13047950294256966
1096,0.0,0.13047950294256966,0.13047950294256966
1097,0.0,0.13047950294256966,0.13047950294256966
1098,0.0,0.13047950294256966,0.13047950294256966
1099,0.0,0.13047950294256966,0.13047950294256966
1100,0.0,0.13047950294256966,0.13047950294256966
1101,0.0,0.13047950294256966,0.13047950294256966
1102,0.0,0.13047950294256966,0.13047950294256966
1104,0.0,0.13047950294256966,0.13047950294256966
1105,0.0,0.13047950294256966,0.13047950294256966
1106,0.0,0.13047950294256966,0.13047950294256966
1107,0.0,0.13047950294256966,0.13047950294256966
1108,0.0,0.13047950294256966,0.13047950294256966
1109,0.0,0.13047950294256966,0.13047950294256966
1112,0.0,0.13047950294256966,0.13047950294256966
1113,0.0,0.13047950294256966,0.13047950294256966
1114,0.0,0.13047950294256966,0.13047950294256966
1115,0.0,0.13047950294256966,0.13047950294256966
1116,0.0,0.13047950294256966,0.13047950294256966
1118,0.0,0.13047950294256966,0.13047950294256966
1121,0.0,0.13047950294256966,0.13047950294256966
1126,0.0,0.13047950294256966,0.13047950294256966
1128,0.0,0.13047950294256966,0.13047950294256966
1130,0.0,0.13047950294256966,0.13047950294256966
1132,0.0,0.13047950294256966,0.13047950294256966
1135,0.0,0.13047950294256966,0.13047950294256966
1136,0.0,0.13047950294256966,0.13047950294256966
1141,0.0,0.13047950294256966,0.13047950294256966
1154,0.0,0.13047950294256966,0.13047950294256966
1155,0.0,0.13047950294256966,0.13047950294256966
1156,0.0,0.13047950294256966,0.13047950294256966
1157,0.0,0.13047950294256966,0.13047950294256966
1158,0.0,0.13047950294256966,0.13047950294256966
1160,0.0,0.13047950294256966,0.13047950294256966
1161,0.0,0.13047950294256966,0.13047950294256966
1162,0.0,0.13047950294256966,0.13047950294256966
1163,0.030303030303030304,0.108048685,0.13047950294256966
1164,0.0037593984962406013,0.143517675,0.13047950294256966
1165,0.0,0.13047950294256966,0.13047950294256966
1166,0.0,0.13047950294256966,0.13047950294256966
1167,0.0,0.13047950294256966,0.13047950294256966
1168,0.0,0.13047950294256966,0.13047950294256966
1169,0.0,0.13047950294256966,0.13047950294256966
1170,0.0,0.13047950294256966,0.13047950294256966
1171,0.0,0.13047950294256966,0.13047950294256966
1172,0.0,0.13047950294256966,0.13047950294256966
1173,0.02040816326530612,0.16125217,0.13047950294256966
1174,0.0,0.13047950294256966,0.13047950294256966
1175,0.0,0.13047950294256966,0.13047950294256966
1176,0.0,0.13047950294256966,0.13047950294256966
1177,0.0,0.13047950294256966,0.13047950294256966
1178,0.0,0.13047950294256966,0.13047950294256966
1179,0.0,0.13047950294256966,0.13047950294256966
1180,0.0,0.13047950294256966,0.13047950294256966
1181,0.0,0.13047950294256966,0.13047950294256966
1182,0.0,0.13047950294256966,0.13047950294256966
1183,0.0,0.13047950294256966,0.13047950294256966
1184,0.0,0.13047950294256966,0.13047950294256966
1185,0.0,0.13047950294256966,0.13047950294256966
1186,0.0,0.13047950294256966,0.13047950294256966
1187,0.0,0.13047950294256966,0.13047950294256966
1188,0.0,0.13047950294256966,0.13047950294256966
1189,0.0,0.13047950294256966,0.13047950294256966
1190,0.0,0.13047950294256966,0.13047950294256966
1191,0.0,0.13047950294256966,0.13047950294256966
1192,0.0,0.13047950294256966,0.13047950294256966
1193,0.0,0.13047950294256966,0.13047950294256966
1194,0.0,0.13047950294256966,0.13047950294256966
1197,0.0,0.13047950294256966,0.13047950294256966
1198,0.0,0.13047950294256966,0.13047950294256966
1199,0.0,0.13047950294256966,0.13047950294256966
1200,0.0,0.13047950294256966,0.13047950294256966
1202,0.0,0.13047950294256966,0.13047950294256966
1203,0.0,0.13047950294256966,0.13047950294256966
1204,0.0,0.13047950294256966,0.13047950294256966
1205,0.0,0.13047950294256966,0.13047950294256966
1206,0.0,0.13047950294256966,0.13047950294256966
1207,0.0,0.13047950294256966,0.13047950294256966
1208,0.0,0.13047950294256966,0.13047950294256966
1209,0.0,0.13047950294256966,0.13047950294256966
1210,0.0,0.13047950294256966,0.13047950294256966
1211,0.0,0.13047950294256966,0.13047950294256966
1212,0.0,0.13047950294256966,0.13047950294256966
1213,0.0,0.13047950294256966,0.13047950294256966
1214,0.0,0.13047950294256966,0.13047950294256966
1215,0.0,0.13047950294256966,0.13047950294256966
1216,0.0,0.13047950294256966,0.13047950294256966
1218,0.0,0.13047950294256966,0.13047950294256966
1219,0.0,0.13047950294256966,0.13047950294256966
1221,0.0,0.13047950294256966,0.13047950294256966
1222,0.0,0.13047950294256966,0.13047950294256966
1226,0.0,0.13047950294256966,0.13047950294256966
1231,0.0,0.13047950294256966,0.13047950294256966
1236,0.0,0.13047950294256966,0.13047950294256966
1237,0.0,0.13047950294256966,0.13047950294256966
1239,0.0,0.13047950294256966,0.13047950294256966
1251,0.0,0.13047950294256966,0.13047950294256966
1252,0.0,0.13047950294256966,0.13047950294256966
1253,0.0,0.13047950294256966,0.13047950294256966
1254,0.0,0.13047950294256966,0.13047950294256966
1255,0.0,0.13047950294256966,0.13047950294256966
1257,0.0,0.13047950294256966,0.13047950294256966
1258,0.0,0.13047950294256966,0.13047950294256966
1259,0.0,0.13047950294256966,0.13047950294256966
1260,0.0,0.13047950294256966,0.13047950294256966
1261,0.0016339869281045752,0.108048685,0.13047950294256966
1262,0.0,0.13047950294256966,0.13047950294256966
1263,0.0,0.13047950294256966,0.13047950294256966
1265,0.0,0.13047950294256966,0.13047950294256966
1266,0.0,0.13047950294256966,0.13047950294256966
1267,0.0,0.13047950294256966,0.13047950294256966
1268,0.0,0.13047950294256966,0.13047950294256966
1269,0.018867924528301886,0.108048685,0.13047950294256966
1270,0.0,0.13047950294256966,0.13047950294256966
1271,0.0,0.13047950294256966,0.13047950294256966
1273,0.0,0.13047950294256966,0.13047950294256966
1274,0.0,0.13047950294256966,0.13047950294256966
1275,0.0,0.13047950294256966,0.13047950294256966
1276,0.0,0.13047950294256966,0.13047950294256966
1277,0.0,0.13047950294256966,0.13047950294256966
1278,0.0,0.13047950294256966,0.13047950294256966
1279,0.0,0.13047950294256966,0.13047950294256966
1280,0.0,0.13047950294256966,0.13047950294256966
1281,0.0,0.13047950294256966,0.13047950294256966
1282,0.0,0.13047950294256966,0.13047950294256966
1283,0.0,0.13047950294256966,0.13047950294256966
1284,0.0,0.13047950294256966,0.13047950294256966
1285,0.0,0.13047950294256966,0.13047950294256966
1286,0.0,0.13047950294256966,0.13047950294256966
1287,0.0,0.13047950294256966,0.13047950294256966
1290,0.0,0.13047950294256966,0.13047950294256966
1291,0.0,0.13047950294256966,0.13047950294256966
1292,0.0,0.13047950294256966,0.13047950294256966
1293,0.0,0.13047950294256966,0.13047950294256966
1294,0.0,0.13047950294256966,0.13047950294256966
1295,0.0,0.13047950294256966,0.13047950294256966
1300,0.0,0.13047950294256966,0.13047950294256966
1301,0.0,0.13047950294256966,0.13047950294256966
1302,0.0,0.13047950294256966,0.13047950294256966
1303,0.0,0.13047950294256966,0.13047950294256966
1307,0.0,0.13047950294256966,0.13047950294256966
1308,0.0,0.13047950294256966,0.13047950294256966
1309,0.0,0.13047950294256966,0.13047950294256966
1310,0.0,0.13047950294256966,0.13047950294256966
1311,0.0,0.13047950294256966,0.13047950294256966
1315,0.0,0.13047950294256966,0.13047950294256966
1318,0.0,0.13047950294256966,0.13047950294256966
1324,0.0,0.13047950294256966,0.13047950294256966
1332,0.0,0.13047950294256966,0.13047950294256966
1334,0.0,0.13047950294256966,0.13047950294256966
1341,0.0,0.13047950294256966,0.13047950294256966
1348,0.0,0.13047950294256966,0.13047950294256966
1349,0.0,0.13047950294256966,0.13047950294256966
1350,0.0,0.13047950294256966,0.13047950294256966
